order_id;date
19800;2016-12-03
16464;2016-10-04
17338;2016-10-22
13394;2016-08-11
9370;2016-06-06
5577;2016-04-04
3780;2016-03-05
9139;2016-06-02
17642;2016-10-28
5941;2016-04-10
16510;2016-10-06
11492;2016-07-11
10194;2016-06-20
6740;2016-04-23
14005;2016-08-21
6233;2016-04-15
19054;2016-11-21
4202;2016-03-12
2755;2016-02-15
15790;2016-09-21
12713;2016-07-31
7890;2016-05-13
19963;2016-12-05
4586;2016-03-18
10788;2016-06-30
18395;2016-11-10
11173;2016-07-06
21310;2016-12-31
17920;2016-11-01
20138;2016-12-08
14981;2016-09-08
6063;2016-04-12
9473;2016-06-08
15586;2016-09-17
14258;2016-08-26
12310;2016-07-24
20171;2016-12-09
4224;2016-03-12
17938;2016-11-02
19651;2016-11-30
17254;2016-10-20
10276;2016-06-22
16104;2016-09-28
5517;2016-04-03
9604;2016-06-10
16105;2016-09-28
11270;2016-07-07
19635;2016-11-30
1730;2016-01-30
10806;2016-07-01
12613;2016-07-30
11737;2016-07-15
20071;2016-12-07
5024;2016-03-26
20169;2016-12-09
3287;2016-02-25
10097;2016-06-18
5090;2016-03-27
19148;2016-11-23
5368;2016-03-31
1904;2016-02-01
2989;2016-02-19
16048;2016-09-27
18158;2016-11-06
12149;2016-07-22
18753;2016-11-16
836;2016-01-14
20184;2016-12-09
3488;2016-02-28
13501;2016-08-13
201;2016-01-03
16732;2016-10-10
4160;2016-03-11
9334;2016-06-06
14283;2016-08-26
16951;2016-10-15
20239;2016-12-10
7622;2016-05-08
18606;2016-11-13
18168;2016-11-06
1333;2016-01-23
14363;2016-08-28
1970;2016-02-02
11232;2016-07-07
11527;2016-07-12
13415;2016-08-12
2473;2016-02-11
16107;2016-09-28
7714;2016-05-10
16607;2016-10-07
16468;2016-10-04
14063;2016-08-22
10300;2016-06-22
173;2016-01-03
11717;2016-07-15
5594;2016-04-04
2227;2016-02-06
16221;2016-09-30
1424;2016-01-24
12094;2016-07-21
11823;2016-07-17
9378;2016-06-06
17432;2016-10-23
16266;2016-10-01
18005;2016-11-03
21212;2016-12-28
12075;2016-07-21
14199;2016-08-25
15478;2016-09-16
10019;2016-06-17
14932;2016-09-07
9600;2016-06-10
18194;2016-11-06
14964;2016-09-07
19491;2016-11-27
16618;2016-10-08
687;2016-01-12
6082;2016-04-12
18679;2016-11-14
8452;2016-05-22
18734;2016-11-16
11670;2016-07-14
13779;2016-08-18
14345;2016-08-27
19280;2016-11-25
12900;2016-08-03
15457;2016-09-15
17918;2016-11-01
6937;2016-04-26
15968;2016-09-26
16505;2016-10-06
317;2016-01-06
13595;2016-08-15
12607;2016-07-30
8368;2016-05-20
6056;2016-04-12
19468;2016-11-27
14751;2016-09-04
684;2016-01-12
15926;2016-09-23
10260;2016-06-21
19535;2016-11-28
14167;2016-08-24
2279;2016-02-07
13421;2016-08-12
8704;2016-05-26
1981;2016-02-02
7273;2016-05-02
14352;2016-08-28
20215;2016-12-10
15096;2016-09-10
10784;2016-06-30
1696;2016-01-29
17730;2016-10-29
12711;2016-07-31
1497;2016-01-26
10043;2016-06-17
18113;2016-11-05
10949;2016-07-03
9745;2016-06-12
5922;2016-04-10
4200;2016-03-12
863;2016-01-15
3230;2016-02-24
17512;2016-10-24
20033;2016-12-06
15136;2016-09-10
14385;2016-08-28
19621;2016-11-30
8404;2016-05-21
15371;2016-09-14
18884;2016-11-19
12923;2016-08-04
7774;2016-05-11
3708;2016-03-04
15824;2016-09-21
12774;2016-08-01
19470;2016-11-27
17967;2016-11-02
4000;2016-03-09
6265;2016-04-15
7397;2016-05-04
14761;2016-09-04
8812;2016-05-28
21017;2016-12-23
7985;2016-05-14
10891;2016-07-02
5833;2016-04-08
4643;2016-03-19
16149;2016-09-29
17513;2016-10-24
17478;2016-10-24
14813;2016-09-05
17259;2016-10-20
9367;2016-06-06
4314;2016-03-14
21311;2016-12-31
13256;2016-08-09
8570;2016-05-23
10423;2016-06-24
12734;2016-08-01
4852;2016-03-23
19253;2016-11-25
17527;2016-10-25
328;2016-01-06
19337;2016-11-26
10546;2016-06-26
2434;2016-02-10
4633;2016-03-19
12146;2016-07-22
8952;2016-05-30
15273;2016-09-12
15181;2016-09-11
4476;2016-03-17
10402;2016-06-24
56;2016-01-01
14555;2016-08-31
12409;2016-07-26
10073;2016-06-18
9001;2016-05-31
10471;2016-06-25
16658;2016-10-08
16988;2016-10-15
7640;2016-05-08
18619;2016-11-13
20148;2016-12-09
11599;2016-07-13
15219;2016-09-11
7757;2016-05-10
9583;2016-06-10
2337;2016-02-08
18735;2016-11-16
17614;2016-10-27
14296;2016-08-27
16500;2016-10-06
4056;2016-03-10
17781;2016-10-30
8363;2016-05-20
320;2016-01-06
13672;2016-08-16
7427;2016-05-05
5113;2016-03-27
16275;2016-10-01
14284;2016-08-26
16337;2016-10-02
1498;2016-01-26
15127;2016-09-10
16999;2016-10-15
5272;2016-03-30
18426;2016-11-10
5564;2016-04-04
21200;2016-12-28
5742;2016-04-07
12223;2016-07-23
12786;2016-08-01
8781;2016-05-27
20781;2016-12-19
5281;2016-03-30
1153;2016-01-20
14921;2016-09-07
9573;2016-06-10
8308;2016-05-19
7668;2016-05-09
2521;2016-02-11
5158;2016-03-28
18928;2016-11-19
543;2016-01-09
8378;2016-05-20
11614;2016-07-13
15212;2016-09-11
10079;2016-06-18
632;2016-01-11
20714;2016-12-18
562;2016-01-09
1975;2016-02-02
4801;2016-03-22
20042;2016-12-07
6872;2016-04-25
5702;2016-04-06
2576;2016-02-12
13841;2016-08-19
7292;2016-05-02
10223;2016-06-21
13478;2016-08-13
15332;2016-09-13
1655;2016-01-28
17831;2016-10-31
2430;2016-02-10
17890;2016-11-01
1149;2016-01-20
6144;2016-04-13
2621;2016-02-13
11156;2016-07-05
4936;2016-03-24
18721;2016-11-15
12736;2016-08-01
12313;2016-07-24
10986;2016-07-03
14973;2016-09-08
11295;2016-07-08
8718;2016-05-26
17349;2016-10-22
16231;2016-09-30
10591;2016-06-27
10000;2016-06-17
17134;2016-10-17
13416;2016-08-12
18407;2016-11-10
13142;2016-08-07
3074;2016-02-20
16870;2016-10-13
13801;2016-08-18
19353;2016-11-26
15572;2016-09-17
2508;2016-02-11
12698;2016-07-31
7425;2016-05-05
9953;2016-06-16
12089;2016-07-21
11257;2016-07-07
14793;2016-09-04
6081;2016-04-12
6460;2016-04-19
6349;2016-04-17
11308;2016-07-08
3431;2016-02-27
17326;2016-10-21
18676;2016-11-14
1142;2016-01-20
7575;2016-05-07
9770;2016-06-13
6751;2016-04-24
8801;2016-05-28
11765;2016-07-16
2718;2016-02-14
16759;2016-10-10
2348;2016-02-08
18434;2016-11-10
16283;2016-10-01
499;2016-01-08
16323;2016-10-02
4870;2016-03-23
12100;2016-07-21
6710;2016-04-23
10880;2016-07-02
1001;2016-01-17
8213;2016-05-17
4008;2016-03-09
1322;2016-01-23
9284;2016-06-05
8343;2016-05-20
12577;2016-07-29
14684;2016-09-03
15292;2016-09-12
17023;2016-10-15
16734;2016-10-10
21124;2016-12-26
2928;2016-02-18
8677;2016-05-25
6916;2016-04-26
19448;2016-11-27
9599;2016-06-10
3754;2016-03-05
19839;2016-12-03
16391;2016-10-03
838;2016-01-14
17412;2016-10-23
12768;2016-08-01
17710;2016-10-29
4093;2016-03-10
935;2016-01-16
1956;2016-02-02
2448;2016-02-10
5603;2016-04-04
6593;2016-04-21
11747;2016-07-15
18685;2016-11-15
13798;2016-08-18
14429;2016-08-29
11818;2016-07-17
11526;2016-07-12
15224;2016-09-11
18471;2016-11-11
5046;2016-03-26
10538;2016-06-26
17627;2016-10-28
21330;2016-12-31
12685;2016-07-31
17639;2016-10-28
18705;2016-11-15
6878;2016-04-25
19350;2016-11-26
8040;2016-05-15
3032;2016-02-20
15129;2016-09-10
9842;2016-06-14
6138;2016-04-13
20664;2016-12-17
11552;2016-07-12
11850;2016-07-17
3124;2016-02-21
14862;2016-09-05
10744;2016-06-30
4285;2016-03-13
12893;2016-08-03
19382;2016-11-26
336;2016-01-06
7643;2016-05-08
5052;2016-03-26
21286;2016-12-31
15947;2016-09-26
2574;2016-02-12
20273;2016-12-11
7834;2016-05-12
17149;2016-10-17
8003;2016-05-14
13741;2016-08-17
18992;2016-11-20
9710;2016-06-12
15369;2016-09-14
8760;2016-05-27
17092;2016-10-16
6533;2016-04-20
3967;2016-03-08
9375;2016-06-06
553;2016-01-09
16608;2016-10-07
10854;2016-07-01
5927;2016-04-10
2248;2016-02-07
9814;2016-06-13
10945;2016-07-03
16484;2016-10-04
10280;2016-06-22
8169;2016-05-16
917;2016-01-16
4;2016-01-01
16308;2016-10-01
21043;2016-12-23
2727;2016-02-15
15155;2016-09-11
7862;2016-05-12
2016;2016-02-03
729;2016-01-12
18225;2016-11-07
15408;2016-09-15
8446;2016-05-22
17460;2016-10-24
18373;2016-11-09
10697;2016-06-29
8982;2016-05-31
6123;2016-04-13
13433;2016-08-12
2857;2016-02-17
3199;2016-02-23
6014;2016-04-11
20635;2016-12-16
18666;2016-11-14
13131;2016-08-07
13389;2016-08-11
6382;2016-04-17
21304;2016-12-31
3457;2016-02-27
374;2016-01-07
1978;2016-02-02
17502;2016-10-24
8077;2016-05-15
7562;2016-05-07
13692;2016-08-16
129;2016-01-02
13439;2016-08-12
12543;2016-07-28
1702;2016-01-29
6506;2016-04-20
1325;2016-01-23
13272;2016-08-09
4045;2016-03-09
12716;2016-07-31
14204;2016-08-25
20557;2016-12-15
8713;2016-05-26
11101;2016-07-04
446;2016-01-08
4986;2016-03-25
2942;2016-02-18
17644;2016-10-28
6025;2016-04-11
17594;2016-10-27
2545;2016-02-12
3717;2016-03-04
14121;2016-08-24
20490;2016-12-14
1478;2016-01-25
15068;2016-09-09
16525;2016-10-06
13507;2016-08-13
1437;2016-01-24
17058;2016-10-16
2923;2016-02-18
9028;2016-06-01
12324;2016-07-25
13894;2016-08-20
13727;2016-08-17
16971;2016-10-15
19804;2016-12-03
438;2016-01-08
17515;2016-10-24
4730;2016-03-21
3139;2016-02-22
20264;2016-12-10
15692;2016-09-19
3142;2016-02-22
6411;2016-04-18
20971;2016-12-22
7362;2016-05-04
9098;2016-06-02
18951;2016-11-20
8637;2016-05-25
6936;2016-04-26
2774;2016-02-15
20358;2016-12-12
2677;2016-02-14
16554;2016-10-07
4728;2016-03-21
16714;2016-10-09
585;2016-01-10
8129;2016-05-16
13866;2016-08-19
12181;2016-07-23
9252;2016-06-04
3574;2016-03-01
11829;2016-07-17
21062;2016-12-24
6713;2016-04-23
7601;2016-05-08
20014;2016-12-06
5034;2016-03-26
6954;2016-04-27
11910;2016-07-18
18408;2016-11-10
14303;2016-08-27
15081;2016-09-09
19711;2016-12-01
14571;2016-08-31
10088;2016-06-18
9118;2016-06-02
6548;2016-04-20
19463;2016-11-27
16467;2016-10-04
6540;2016-04-20
7694;2016-05-09
6927;2016-04-26
10774;2016-06-30
5020;2016-03-26
20925;2016-12-21
5376;2016-04-01
7171;2016-05-01
12037;2016-07-20
527;2016-01-09
1759;2016-01-30
12509;2016-07-28
315;2016-01-06
18029;2016-11-03
6021;2016-04-11
7122;2016-04-30
1733;2016-01-30
19548;2016-11-28
821;2016-01-14
5187;2016-03-28
2219;2016-02-06
7331;2016-05-03
11314;2016-07-08
18188;2016-11-06
8733;2016-05-26
15533;2016-09-17
13466;2016-08-13
19585;2016-11-29
8928;2016-05-30
8391;2016-05-21
12784;2016-08-01
8043;2016-05-15
17423;2016-10-23
18370;2016-11-09
5527;2016-04-03
19352;2016-11-26
5392;2016-04-01
8047;2016-05-15
11605;2016-07-13
9242;2016-06-04
15623;2016-09-18
13158;2016-08-08
11046;2016-07-04
4690;2016-03-20
2488;2016-02-11
7845;2016-05-12
966;2016-01-16
14662;2016-09-02
11563;2016-07-12
4826;2016-03-23
6279;2016-04-16
9963;2016-06-16
381;2016-01-07
13789;2016-08-18
12506;2016-07-28
11334;2016-07-08
6808;2016-04-24
14602;2016-09-01
14320;2016-08-27
19984;2016-12-06
16744;2016-10-10
1879;2016-02-01
13989;2016-08-21
14271;2016-08-26
9551;2016-06-09
17271;2016-10-20
3837;2016-03-06
5953;2016-04-10
10598;2016-06-27
16524;2016-10-06
19857;2016-12-04
2832;2016-02-17
12378;2016-07-26
20163;2016-12-09
301;2016-01-05
11978;2016-07-19
13304;2016-08-10
4020;2016-03-09
20658;2016-12-17
4221;2016-03-12
15500;2016-09-16
9580;2016-06-10
11465;2016-07-10
14263;2016-08-26
15106;2016-09-10
11402;2016-07-10
16185;2016-09-30
9706;2016-06-12
11799;2016-07-16
6340;2016-04-17
9995;2016-06-17
1034;2016-01-18
13531;2016-08-14
16648;2016-10-08
20926;2016-12-21
15282;2016-09-12
8641;2016-05-25
3336;2016-02-25
17541;2016-10-25
9431;2016-06-07
4402;2016-03-15
6487;2016-04-19
20217;2016-12-10
5923;2016-04-10
18038;2016-11-03
8045;2016-05-15
13223;2016-08-08
2569;2016-02-12
12389;2016-07-26
15890;2016-09-23
4842;2016-03-23
10056;2016-06-18
4970;2016-03-25
4686;2016-03-20
9865;2016-06-15
7299;2016-05-02
2902;2016-02-18
16810;2016-10-11
16385;2016-10-03
19084;2016-11-22
16336;2016-10-02
14601;2016-09-01
14209;2016-08-25
18959;2016-11-20
12426;2016-07-26
10118;2016-06-19
1108;2016-01-19
3218;2016-02-23
5424;2016-04-01
8212;2016-05-17
2751;2016-02-15
8613;2016-05-24
10008;2016-06-17
17728;2016-10-29
1464;2016-01-25
9184;2016-06-03
20536;2016-12-15
2863;2016-02-17
21131;2016-12-26
10431;2016-06-24
8767;2016-05-27
13538;2016-08-14
13957;2016-08-21
17344;2016-10-22
12423;2016-07-26
17907;2016-11-01
2571;2016-02-12
13348;2016-08-11
12059;2016-07-20
1340;2016-01-23
13431;2016-08-12
9628;2016-06-11
9523;2016-06-09
2543;2016-02-12
4444;2016-03-16
15192;2016-09-11
11183;2016-07-06
6782;2016-04-24
6756;2016-04-24
21048;2016-12-23
13574;2016-08-14
7490;2016-05-06
20276;2016-12-11
16367;2016-10-02
9262;2016-06-05
13306;2016-08-10
17436;2016-10-23
16631;2016-10-08
581;2016-01-10
16891;2016-10-14
14411;2016-08-28
13339;2016-08-11
1903;2016-02-01
9562;2016-06-09
2150;2016-02-05
9267;2016-06-05
10852;2016-07-01
19358;2016-11-26
4259;2016-03-13
4473;2016-03-17
3839;2016-03-06
12033;2016-07-20
2749;2016-02-15
16882;2016-10-13
16394;2016-10-03
18251;2016-11-07
6685;2016-04-22
11822;2016-07-17
15329;2016-09-13
11718;2016-07-15
11710;2016-07-15
20091;2016-12-07
9481;2016-06-08
1933;2016-02-02
19236;2016-11-25
7620;2016-05-08
7627;2016-05-08
5981;2016-04-11
3552;2016-03-01
19218;2016-11-24
9013;2016-05-31
12840;2016-08-02
19174;2016-11-23
17210;2016-10-18
5179;2016-03-28
21261;2016-12-30
2067;2016-02-04
19424;2016-11-27
10387;2016-06-23
17621;2016-10-27
4718;2016-03-20
13212;2016-08-08
19071;2016-11-21
15598;2016-09-18
10493;2016-06-25
19479;2016-11-27
13159;2016-08-08
7844;2016-05-12
9321;2016-06-05
16512;2016-10-06
6102;2016-04-13
13934;2016-08-20
13266;2016-08-09
13881;2016-08-19
19893;2016-12-04
11834;2016-07-17
15464;2016-09-15
7446;2016-05-05
4598;2016-03-18
2640;2016-02-13
8221;2016-05-18
12748;2016-08-01
5301;2016-03-30
8772;2016-05-27
10840;2016-07-01
15608;2016-09-18
8158;2016-05-16
14036;2016-08-22
52;2016-01-01
1337;2016-01-23
13635;2016-08-15
1013;2016-01-17
4245;2016-03-13
1710;2016-01-29
20436;2016-12-13
1707;2016-01-29
7244;2016-05-01
6403;2016-04-18
18819;2016-11-17
11030;2016-07-04
17109;2016-10-16
16720;2016-10-09
6079;2016-04-12
10793;2016-06-30
17493;2016-10-24
7602;2016-05-08
6314;2016-04-16
14598;2016-09-01
3501;2016-02-28
5306;2016-03-30
19422;2016-11-27
9536;2016-06-09
14336;2016-08-27
18480;2016-11-11
19080;2016-11-22
7040;2016-04-28
8586;2016-05-24
1212;2016-01-21
18356;2016-11-09
14045;2016-08-22
17808;2016-10-30
14938;2016-09-07
7474;2016-05-06
6867;2016-04-25
3149;2016-02-22
11562;2016-07-12
9214;2016-06-04
20765;2016-12-18
3960;2016-03-08
16671;2016-10-09
10899;2016-07-02
5620;2016-04-04
4197;2016-03-12
13388;2016-08-11
14004;2016-08-21
3661;2016-03-03
5968;2016-04-10
7629;2016-05-08
6394;2016-04-18
14071;2016-08-22
9572;2016-06-10
16138;2016-09-29
6825;2016-04-25
3016;2016-02-20
7982;2016-05-14
19757;2016-12-02
16934;2016-10-14
12961;2016-08-04
1811;2016-01-31
8458;2016-05-22
9509;2016-06-09
241;2016-01-04
1727;2016-01-30
17883;2016-11-01
10633;2016-06-27
11578;2016-07-12
2228;2016-02-06
4335;2016-03-14
3157;2016-02-22
3467;2016-02-27
20609;2016-12-16
21165;2016-12-27
17012;2016-10-15
15025;2016-09-08
15932;2016-09-23
10239;2016-06-21
18129;2016-11-05
6920;2016-04-26
11655;2016-07-14
5662;2016-04-05
6348;2016-04-17
4370;2016-03-15
7974;2016-05-14
9959;2016-06-16
430;2016-01-07
10639;2016-06-27
3663;2016-03-03
5521;2016-04-03
5776;2016-04-07
16028;2016-09-27
18975;2016-11-20
8575;2016-05-24
18367;2016-11-09
17193;2016-10-18
14247;2016-08-26
2178;2016-02-06
18092;2016-11-05
9432;2016-06-07
4652;2016-03-19
934;2016-01-16
8135;2016-05-16
16164;2016-09-29
1771;2016-01-30
18648;2016-11-14
14572;2016-09-01
17511;2016-10-24
5354;2016-03-31
6339;2016-04-17
11393;2016-07-09
15493;2016-09-16
13120;2016-08-07
19530;2016-11-28
14577;2016-09-01
5891;2016-04-09
14776;2016-09-04
13149;2016-08-07
4612;2016-03-19
4642;2016-03-19
13860;2016-08-19
2798;2016-02-16
1775;2016-01-30
6095;2016-04-13
10501;2016-06-25
16843;2016-10-13
14246;2016-08-26
21215;2016-12-28
14509;2016-08-30
18448;2016-11-10
3024;2016-02-20
8208;2016-05-17
1055;2016-01-18
9861;2016-06-14
277;2016-01-05
13469;2016-08-13
10176;2016-06-20
16537;2016-10-06
1876;2016-02-01
16320;2016-10-02
436;2016-01-08
1052;2016-01-18
12482;2016-07-27
20165;2016-12-09
19031;2016-11-21
17324;2016-10-21
7049;2016-04-28
9880;2016-06-15
12882;2016-08-03
15717;2016-09-19
13165;2016-08-08
19728;2016-12-01
18178;2016-11-06
11785;2016-07-16
9227;2016-06-04
18145;2016-11-05
15922;2016-09-23
10286;2016-06-22
13875;2016-08-19
10924;2016-07-02
15087;2016-09-09
21162;2016-12-27
15246;2016-09-12
16147;2016-09-29
4601;2016-03-18
1518;2016-01-26
4139;2016-03-11
2007;2016-02-03
3750;2016-03-05
5869;2016-04-09
18217;2016-11-06
1563;2016-01-27
2438;2016-02-10
17583;2016-10-27
3316;2016-02-25
2058;2016-02-04
14966;2016-09-07
9986;2016-06-16
14818;2016-09-05
14099;2016-08-23
11564;2016-07-12
11389;2016-07-09
17822;2016-10-31
14703;2016-09-03
13953;2016-08-21
21108;2016-12-26
4722;2016-03-20
10550;2016-06-26
19241;2016-11-25
10297;2016-06-22
4122;2016-03-11
16088;2016-09-28
134;2016-01-02
19057;2016-11-21
10882;2016-07-02
6483;2016-04-19
1290;2016-01-22
5264;2016-03-30
13456;2016-08-13
20023;2016-12-06
5659;2016-04-05
18941;2016-11-19
19980;2016-12-06
12196;2016-07-23
1797;2016-01-31
6767;2016-04-24
385;2016-01-07
1690;2016-01-29
4787;2016-03-22
1033;2016-01-18
5675;2016-04-05
18003;2016-11-03
11302;2016-07-08
9281;2016-06-05
17847;2016-10-31
12883;2016-08-03
9163;2016-06-03
2553;2016-02-12
13609;2016-08-15
16632;2016-10-08
1134;2016-01-19
20010;2016-12-06
9343;2016-06-06
20392;2016-12-12
959;2016-01-16
3978;2016-03-08
1766;2016-01-30
16235;2016-10-01
9006;2016-05-31
4941;2016-03-25
10090;2016-06-18
2285;2016-02-07
8315;2016-05-19
7625;2016-05-08
13334;2016-08-10
19944;2016-12-05
21335;2016-12-31
18694;2016-11-15
15800;2016-09-21
17747;2016-10-30
20981;2016-12-22
3013;2016-02-20
11990;2016-07-19
2566;2016-02-12
18483;2016-11-11
8089;2016-05-15
17998;2016-11-03
16157;2016-09-29
10746;2016-06-30
91;2016-01-02
2274;2016-02-07
618;2016-01-10
21121;2016-12-26
4037;2016-03-09
5609;2016-04-04
3296;2016-02-25
14565;2016-08-31
20805;2016-12-19
10021;2016-06-17
15847;2016-09-22
14362;2016-08-28
18125;2016-11-05
8595;2016-05-24
10345;2016-06-23
20625;2016-12-16
12763;2016-08-01
11023;2016-07-04
12757;2016-08-01
8542;2016-05-23
2815;2016-02-16
20612;2016-12-16
4183;2016-03-12
4403;2016-03-15
819;2016-01-14
1461;2016-01-25
10224;2016-06-21
8241;2016-05-18
19269;2016-11-25
9463;2016-06-08
19732;2016-12-02
10231;2016-06-21
3332;2016-02-25
5595;2016-04-04
18294;2016-11-08
9278;2016-06-05
2780;2016-02-16
8505;2016-05-22
4388;2016-03-15
11657;2016-07-14
10236;2016-06-21
15839;2016-09-22
11556;2016-07-12
1844;2016-01-31
12045;2016-07-20
17595;2016-10-27
17705;2016-10-29
16679;2016-10-09
17914;2016-11-01
1930;2016-02-01
16420;2016-10-03
1254;2016-01-22
7392;2016-05-04
17304;2016-10-21
14569;2016-08-31
6308;2016-04-16
11108;2016-07-04
16457;2016-10-04
10768;2016-06-30
3859;2016-03-06
3800;2016-03-05
9514;2016-06-09
6583;2016-04-21
20458;2016-12-14
9919;2016-06-15
18487;2016-11-11
9316;2016-06-05
4759;2016-03-21
4361;2016-03-15
13344;2016-08-11
12039;2016-07-20
862;2016-01-15
21253;2016-12-30
14114;2016-08-23
13028;2016-08-05
6426;2016-04-18
2624;2016-02-13
4779;2016-03-21
21102;2016-12-24
4191;2016-03-12
5209;2016-03-29
4349;2016-03-14
2547;2016-02-12
6299;2016-04-16
1345;2016-01-23
20196;2016-12-09
11860;2016-07-17
2106;2016-02-04
16593;2016-10-07
11149;2016-07-05
14129;2016-08-24
12023;2016-07-20
18376;2016-11-09
1670;2016-01-29
9874;2016-06-15
5242;2016-03-29
11870;2016-07-17
4111;2016-03-10
12369;2016-07-25
3329;2016-02-25
9144;2016-06-02
19558;2016-11-28
14312;2016-08-27
1611;2016-01-27
17762;2016-10-30
18695;2016-11-15
3767;2016-03-05
11092;2016-07-04
11312;2016-07-08
10225;2016-06-21
13290;2016-08-10
19137;2016-11-23
17654;2016-10-28
12154;2016-07-22
18927;2016-11-19
5078;2016-03-27
7439;2016-05-05
7799;2016-05-11
5636;2016-04-05
2311;2016-02-08
10261;2016-06-21
2711;2016-02-14
20476;2016-12-14
19380;2016-11-26
3233;2016-02-24
14325;2016-08-27
12695;2016-07-31
8484;2016-05-22
17395;2016-10-23
10544;2016-06-26
16348;2016-10-02
13341;2016-08-11
550;2016-01-09
4227;2016-03-12
6629;2016-04-21
9637;2016-06-11
1358;2016-01-23
14874;2016-09-06
21231;2016-12-29
11808;2016-07-16
5538;2016-04-03
12915;2016-08-04
15363;2016-09-14
3863;2016-03-06
16899;2016-10-14
5800;2016-04-07
8927;2016-05-30
12385;2016-07-26
21126;2016-12-26
16922;2016-10-14
15368;2016-09-14
1562;2016-01-27
7548;2016-05-07
15590;2016-09-17
15995;2016-09-26
8871;2016-05-29
18488;2016-11-11
17651;2016-10-28
16635;2016-10-08
11644;2016-07-14
4583;2016-03-18
6999;2016-04-27
19368;2016-11-26
6004;2016-04-11
17721;2016-10-29
1181;2016-01-20
19330;2016-11-26
634;2016-01-11
12802;2016-08-01
8113;2016-05-16
15403;2016-09-14
4306;2016-03-14
15886;2016-09-23
15210;2016-09-11
3889;2016-03-07
5210;2016-03-29
13206;2016-08-08
15870;2016-09-22
18037;2016-11-03
19000;2016-11-20
20427;2016-12-13
2876;2016-02-17
9862;2016-06-14
16991;2016-10-15
19367;2016-11-26
15792;2016-09-21
12214;2016-07-23
16716;2016-10-09
14553;2016-08-31
9002;2016-05-31
17105;2016-10-16
16672;2016-10-09
6230;2016-04-15
9831;2016-06-14
19210;2016-11-24
14699;2016-09-03
9541;2016-06-09
18868;2016-11-18
8640;2016-05-25
8405;2016-05-21
575;2016-01-10
13187;2016-08-08
20433;2016-12-13
8976;2016-05-31
4982;2016-03-25
17303;2016-10-21
675;2016-01-11
11099;2016-07-04
2452;2016-02-10
3240;2016-02-24
17242;2016-10-20
11483;2016-07-11
14806;2016-09-05
3174;2016-02-23
2260;2016-02-07
8890;2016-05-29
3311;2016-02-25
20341;2016-12-11
2009;2016-02-03
10676;2016-06-28
13986;2016-08-21
9585;2016-06-10
19818;2016-12-03
16965;2016-10-15
19263;2016-11-25
13671;2016-08-16
10489;2016-06-25
19796;2016-12-03
16390;2016-10-03
14185;2016-08-25
13009;2016-08-05
15560;2016-09-17
561;2016-01-09
5347;2016-03-31
6319;2016-04-16
21;2016-01-01
15722;2016-09-20
7037;2016-04-28
89;2016-01-02
5196;2016-03-29
8432;2016-05-21
20449;2016-12-13
20681;2016-12-17
7802;2016-05-11
5308;2016-03-30
17110;2016-10-16
411;2016-01-07
12694;2016-07-31
18861;2016-11-18
8073;2016-05-15
14220;2016-08-25
3515;2016-02-28
7849;2016-05-12
13788;2016-08-18
11601;2016-07-13
2114;2016-02-04
5515;2016-04-03
21204;2016-12-28
6287;2016-04-16
11929;2016-07-18
9936;2016-06-15
95;2016-01-02
1739;2016-01-30
11019;2016-07-04
2586;2016-02-12
13337;2016-08-10
14273;2016-08-26
292;2016-01-05
18469;2016-11-11
13250;2016-08-09
1009;2016-01-17
15394;2016-09-14
13183;2016-08-08
985;2016-01-17
12769;2016-08-01
2232;2016-02-06
4634;2016-03-19
14722;2016-09-03
9795;2016-06-13
3452;2016-02-27
1031;2016-01-18
8497;2016-05-22
12848;2016-08-02
11073;2016-07-04
15339;2016-09-13
19395;2016-11-26
19773;2016-12-02
20248;2016-12-10
466;2016-01-08
7383;2016-05-04
11352;2016-07-09
2267;2016-02-07
3975;2016-03-08
8686;2016-05-25
1006;2016-01-17
1079;2016-01-18
17752;2016-10-30
5183;2016-03-28
12469;2016-07-27
4371;2016-03-15
12053;2016-07-20
1974;2016-02-02
6897;2016-04-26
9602;2016-06-10
21224;2016-12-29
17008;2016-10-15
9459;2016-06-08
3620;2016-03-02
20831;2016-12-20
20045;2016-12-07
2975;2016-02-19
16180;2016-09-30
4010;2016-03-09
15782;2016-09-21
251;2016-01-04
10443;2016-06-24
12930;2016-08-04
13660;2016-08-15
15705;2016-09-19
4515;2016-03-17
13130;2016-08-07
1769;2016-01-30
15495;2016-09-16
3502;2016-02-28
14644;2016-09-02
15974;2016-09-26
3608;2016-03-02
14346;2016-08-28
855;2016-01-15
20030;2016-12-06
14727;2016-09-03
14160;2016-08-24
6613;2016-04-21
13215;2016-08-08
21271;2016-12-30
14009;2016-08-21
19575;2016-11-29
1941;2016-02-02
11641;2016-07-14
12727;2016-07-31
6952;2016-04-27
542;2016-01-09
14096;2016-08-23
14101;2016-08-23
9531;2016-06-09
7113;2016-04-30
8299;2016-05-19
12084;2016-07-21
6689;2016-04-22
13318;2016-08-10
5432;2016-04-01
17296;2016-10-21
9277;2016-06-05
5276;2016-03-30
4417;2016-03-16
10337;2016-06-23
7577;2016-05-07
16370;2016-10-02
5948;2016-04-10
11311;2016-07-08
12830;2016-08-02
904;2016-01-15
11748;2016-07-15
12251;2016-07-24
10617;2016-06-27
20219;2016-12-10
9099;2016-06-02
16424;2016-10-03
19624;2016-11-30
